Date,open,high,low,close,volume,dividends,stock splits,capital gains,trade_date,sqz_on,sqz_off,sqz_val,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,prev_ema8,prev_ema21,prev2_ema8,prev2_ema21,vi_plus,vi_minus,vortex_spread,vortex_z,weekly_bull,entry_signal,day_low_so_far
2025-03-17,44.687438390744525,44.919993468182305,44.454883313306745,44.565040588378906,43897376,0.0,0.0,0.0,2025-03-17,False,True,-2.3782388691627396,0.7947111769597213,44.95107552352091,46.0423612520124,46.76726228673722,43.95304903148711,44.344719735207036,45.06137121927577,46.190093318375745,45.311590397509136,46.39054224066742,0.7337745713178645,1.0506051606891738,-0.31683058937130926,-0.7700986766032606,True,False,44.454883313306745
2025-03-18,44.822073762007946,45.00567045343843,44.638477070577466,44.748634338378906,30603120,0.0,0.0,0.0,2025-03-18,False,True,-2.34859868389891,0.7632374655075088,44.90608859348935,45.92474971440936,46.68810040640944,44.454883313306745,44.919993468182305,44.95107552352091,46.0423612520124,45.06137121927577,46.190093318375745,0.7823607319236985,1.0332192975542858,-0.2508585656305873,-0.41859130948644596,True,False,44.638477070577466
2025-03-19,44.69968103419513,44.711917826783406,44.08769199339446,44.19784927368164,46763368,0.0,0.0,0.0,2025-03-19,False,True,-2.361527106548926,0.7614884610530522,44.74870207797653,45.76775876525229,46.59044349924364,44.638477070577466,45.00567045343843,44.90608859348935,45.92474971440936,44.95107552352091,46.0423612520124,0.7428264112501914,1.072330981524452,-0.3295045702742605,-0.6924288278986677,True,False,44.08769199339446
2025-03-20,44.66295474786522,45.15254592895508,44.66295474786522,45.15254592895508,30658212,0.0,0.0,0.0,2025-03-20,False,True,-2.161828452679803,0.7842191987081664,44.83844515597176,45.711830325588906,46.534055359232326,44.08769199339446,44.711917826783406,44.74870207797653,45.76775876525229,44.90608859348935,45.92474971440936,0.7502801099330156,0.9933123926357486,-0.24303228270273292,-0.18214229564092485,True,False,44.66295474786522
2025-03-21,45.0423907432736,45.0423907432736,44.67519734047517,44.78535461425781,28538176,0.0,0.0,0.0,2025-03-21,False,True,-2.0192238869949097,0.7186487613885362,44.82664725781311,45.627605260922444,46.4654788594294,44.66295474786522,45.15254592895508,44.83844515597176,45.711830325588906,44.74870207797653,45.76775876525229,0.774941017993601,0.933091476761932,-0.158150458768331,0.36937141126621104,True,False,44.67519734047517
2025-03-24,45.140308043468494,45.140308043468494,44.626239514417264,44.73639678955078,29239460,0.0,0.0,0.0,2025-03-24,False,True,-1.8031914467775323,0.6959175894154167,44.806591598199255,45.54658630897956,46.397671719434165,44.67519734047517,45.0423907432736,44.82664725781311,45.627605260922444,44.83844515597176,45.711830325588906,0.8366853460453453,0.8969865139126606,-0.06030116786731532,1.3653038757850475,True,False,44.626239514417264
2025-03-25,45.201507568359375,45.4095853294816,45.042391917113825,45.201507568359375,31256652,0.0,0.0,0.0,2025-03-25,False,True,-1.4948583447539843,0.6967920847606283,44.89435070267928,45.51521551437773,46.3507633213528,44.626239514417264,45.140308043468494,44.806591598199255,45.54658630897956,44.82664725781311,45.627605260922444,0.7942299592737166,0.8870777842915626,-0.09284782501784594,1.3860808726003082,True,False,45.042391917113825
2025-03-26,45.336147291150745,45.38510566724522,45.005675451049505,45.164791107177734,26915048,0.0,0.0,0.0,2025-03-26,False,True,-1.2391864351727722,0.6889234423115,44.954448570345605,45.48335875008682,46.30425460707142,45.042391917113825,45.4095853294816,44.89435070267928,45.51521551437773,44.806591598199255,45.54658630897956,0.8045702244085841,0.8845191784226029,-0.0799489540140188,1.46740028081576,True,False,45.005675451049505
2025-03-27,44.430400268807595,44.45488132229808,44.173364148294816,44.30800247192383,69966552,0.0,0.0,0.0,2025-03-27,False,True,-1.103557068687408,0.7195230364003541,44.810793881807435,45.376508179344725,46.22597020961465,45.005675451049505,45.38510566724522,44.954448570345605,45.48335875008682,44.89435070267928,45.51521551437773,0.8165264429520109,0.8809246723660595,-0.0643982294140486,1.4859493675088606,True,False,44.173364148294816
2025-03-28,43.8551300784586,43.891851659489056,43.57361663364711,43.86737060546875,78993236,0.0,0.0,0.0,2025-03-28,False,True,-0.9996327345528238,0.7370083647971194,44.601144264843285,45.23931385444691,46.13347610749128,44.173364148294816,44.45488132229808,44.810793881807435,45.376508179344725,44.954448570345605,45.48335875008682,0.8113886913083763,0.8825642186847004,-0.07117552737632404,1.3535728981450883,True,False,43.57361663364711
2025-03-31,42.49651846241721,42.65563411132989,42.15380237472793,42.2884407043457,146065632,0.0,0.0,0.0,2025-03-31,False,True,-1.1613463079592805,0.7518707246140544,44.08721014028826,44.97105265898316,45.98269040540715,43.57361663364711,43.891851659489056,44.601144264843285,45.23931385444691,44.810793881807435,45.376508179344725,0.8302331717297526,0.8616297305421194,-0.031396558812366804,1.4987652207663416,True,False,42.15380237472793
2025-04-01,42.49651948697812,43.218665791067224,42.49651948697812,43.157466888427734,47284600,0.0,0.0,0.0,2025-04-01,False,True,-1.1529088914516397,0.7693564693956111,43.8806005287637,44.8061812252963,45.87189732630992,42.15380237472793,42.65563411132989,44.08721014028826,44.97105265898316,44.601144264843285,45.23931385444691,0.7897736080505893,0.8454554891640805,-0.05568188111349126,1.18512784667469,True,False,42.49651948697812
2025-04-02,43.2921040943415,43.41450189643431,43.08402633666992,43.08402633666992,41725300,0.0,0.0,0.0,2025-04-02,False,True,-1.0832076768977852,0.7090318921289059,43.70358404163175,44.64962168996663,45.762569052206395,42.49651948697812,43.218665791067224,43.8806005287637,44.8061812252963,44.08721014028826,44.97105265898316,0.8446368566950773,0.8483370356480305,-0.0037001789529532703,1.407448065732143,True,False,43.08402633666992
